112;MARZO 2024;EB 59-0001;VIBROCOMP. DE TAMBOR (RODILLO LISO TANDEM);EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;65.5042;0;0;0;0;0
113;ABRIL 2024;EB 59-0001;VIBROCOMP. DE TAMBOR (RODILLO LISO TANDEM);EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;65.5042;0;0;0;0;0
114;MAYO 2024;EB 59-0001;VIBROCOMP. DE TAMBOR (RODILLO LISO TANDEM);EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;65.5042;0;0;0;0;0
115;JUNIO 2024;EB 59-0001;VIBROCOMP. DE TAMBOR (RODILLO LISO TANDEM);EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;65.5042;0;0;0;0;0
116;JULIO 2024;EB 59-0001;VIBROCOMP. DE TAMBOR (RODILLO LISO TANDEM);EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;65.5042;0;0;0;0;0
117;AGOSTO 2024;EB 59-0001;VIBROCOMP. DE TAMBOR (RODILLO LISO TANDEM);EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;65.5042;0;0;0;0;0
118;SEPTIEMBRE 2024;EB 59-0001;VIBROCOMP. DE TAMBOR (RODILLO LISO TANDEM);EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;65.5042;0;0;0;0;0
119;OCTUBRE 2024;EB 59-0001;VIBROCOMP. DE TAMBOR (RODILLO LISO TANDEM);EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;65.5042;0;0;0;0;0
120;NOVIEMBRE 2024;EB 59-0001;VIBROCOMP. DE TAMBOR (RODILLO LISO TANDEM);EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;65.5042;0;0;0;0;0
121;DICIEMBRE 2024;EB 59-0001;VIBROCOMP. DE TAMBOR (RODILLO LISO TANDEM);EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;65.5042;0;0;0;0;0
122;ENERO 2025;EB 59-0001;VIBROCOMP. DE TAMBOR (RODILLO LISO TANDEM);EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;65.5042;0;0;0;0;0
123;ENERO 2024;EB 58-0002;PERFORADORA DE PILOTES;EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;82.0042;0;0;0;0;0
124;FEBRERO 2024;EB 58-0002;PERFORADORA DE PILOTES;EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;82.0042;0;0;0;0;0
125;MARZO 2024;EB 58-0002;PERFORADORA DE PILOTES;EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;82.0042;0;0;0;0;0
